NFE, Elapsed Time, R1Indicator, AdditiveEpsilonIndicator, Hypervolume, Spacing, R3Indicator, InvertedGenerationalDistance, Population Size, Approximation Set, R2Indicator, GenerationalDistance, Contribution
4000, 1.040183421, 9.98003992015968E-4, 0.20688456671265043, 0.4070120254270429, 0.02350619703124668, 0.0782196744962975, 0.18223533498627642, 100, "[org.moeaframework.core.Solution@6aba2b86, org.moeaframework.core.Solution@158da8e, org.moeaframework.core.Solution@74e52303, org.moeaframework.core.Solution@47af7f3d, org.moeaframework.core.Solution@7c729a55, org.moeaframework.core.Solution@3bb9a3ff, org.moeaframework.core.Solution@661972b0, org.moeaframework.core.Solution@1d9b7cce, org.moeaframework.core.Solution@5af3afd9, org.moeaframework.core.Solution@384ad17b, org.moeaframework.core.Solution@441772e, org.moeaframework.core.Solution@20deea7f, org.moeaframework.core.Solution@323b36e0, org.moeaframework.core.Solution@44ebcd03, org.moeaframework.core.Solution@694abbdc, org.moeaframework.core.Solution@42e99e4a, org.moeaframework.core.Solution@52e6fdee, org.moeaframework.core.Solution@2e005c4b, org.moeaframework.core.Solution@4567f35d, org.moeaframework.core.Solution@5ffead27, org.moeaframework.core.Solution@6356695f, org.moeaframework.core.Solution@8dbdac1, org.moeaframework.core.Solution@4f18837a, org.moeaframework.core.Solution@359f7cdf, org.moeaframework.core.Solution@1fa268de, org.moeaframework.core.Solution@1a451d4d, org.moeaframework.core.Solution@5fdcaa40, org.moeaframework.core.Solution@4f6ee6e4, org.moeaframework.core.Solution@4466af20, org.moeaframework.core.Solution@6dc17b83, org.moeaframework.core.Solution@7334aada, org.moeaframework.core.Solution@3427b02d, org.moeaframework.core.Solution@a514af7, org.moeaframework.core.Solution@5e0826e7, org.moeaframework.core.Solution@6b927fb, org.moeaframework.core.Solution@62150f9e, org.moeaframework.core.Solution@481a996b, org.moeaframework.core.Solution@3e58a80e, org.moeaframework.core.Solution@4fb61f4a, org.moeaframework.core.Solution@4fb0f2b9, org.moeaframework.core.Solution@7fa98a66, org.moeaframework.core.Solution@3e92efc3, org.moeaframework.core.Solution@498d318c, org.moeaframework.core.Solution@79924b, org.moeaframework.core.Solution@6e171cd7, org.moeaframework.core.Solution@7b9a4292, org.moeaframework.core.Solution@1afd44cb, org.moeaframework.core.Solution@4a94ee4, org.moeaframework.core.Solution@1dde4cb2, org.moeaframework.core.Solution@123ef382, org.moeaframework.core.Solution@6580cfdd, org.moeaframework.core.Solution@3ce1e309]", 0.067785131319815, 0.030118158921265386, 0.0
4100, 1.07068378, 9.98003992015968E-4, 0.20688456671265043, 0.41547106679151463, 0.021706200476084406, 0.07608917880153734, 0.17703848439114003, 100, "[org.moeaframework.core.Solution@6aba2b86, org.moeaframework.core.Solution@4cc451f2, org.moeaframework.core.Solution@47af7f3d, org.moeaframework.core.Solution@6379eb, org.moeaframework.core.Solution@294425a7, org.moeaframework.core.Solution@67d48005, org.moeaframework.core.Solution@9f116cc, org.moeaframework.core.Solution@5af3afd9, org.moeaframework.core.Solution@20deea7f, org.moeaframework.core.Solution@12468a38, org.moeaframework.core.Solution@384ad17b, org.moeaframework.core.Solution@1aa7ecca, org.moeaframework.core.Solution@59309333, org.moeaframework.core.Solution@5876a9af, org.moeaframework.core.Solution@7ec7ffd3, org.moeaframework.core.Solution@5ffead27, org.moeaframework.core.Solution@44ebcd03, org.moeaframework.core.Solution@5b239d7d, org.moeaframework.core.Solution@42e99e4a, org.moeaframework.core.Solution@8dbdac1, org.moeaframework.core.Solution@62150f9e, org.moeaframework.core.Solution@4567f35d, org.moeaframework.core.Solution@6572421, org.moeaframework.core.Solution@6b81ce95, org.moeaframework.core.Solution@2a798d51, org.moeaframework.core.Solution@6d763516, org.moeaframework.core.Solution@4466af20, org.moeaframework.core.Solution@52bf72b5, org.moeaframework.core.Solution@37afeb11, org.moeaframework.core.Solution@515aebb0, org.moeaframework.core.Solution@dd8ba08, org.moeaframework.core.Solution@245b4bdc, org.moeaframework.core.Solution@6b927fb, org.moeaframework.core.Solution@6c64cb25, org.moeaframework.core.Solution@6ae5aa72, org.moeaframework.core.Solution@4fb61f4a, org.moeaframework.core.Solution@4f6ee6e4, org.moeaframework.core.Solution@4f18837a, org.moeaframework.core.Solution@5fdcaa40, org.moeaframework.core.Solution@7fa98a66, org.moeaframework.core.Solution@222545dc, org.moeaframework.core.Solution@6356695f, org.moeaframework.core.Solution@359f7cdf, org.moeaframework.core.Solution@5c5eefef, org.moeaframework.core.Solution@6dc17b83, org.moeaframework.core.Solution@3e92efc3, org.moeaframework.core.Solution@16293aa2, org.moeaframework.core.Solution@661972b0, org.moeaframework.core.Solution@498d318c, org.moeaframework.core.Solution@7b9a4292, org.moeaframework.core.Solution@4a94ee4, org.moeaframework.core.Solution@1dde4cb2, org.moeaframework.core.Solution@6580cfdd]", 0.06603066069697816, 0.02843515927686597, 0.0
4200, 1.0984415570000001, 9.98003992015968E-4, 0.20688456671265043, 0.4310026525811435, 0.020445261290292813, 0.07244064015872673, 0.1644618862905027, 100, "[org.moeaframework.core.Solution@6aba2b86, org.moeaframework.core.Solution@5158b42f, org.moeaframework.core.Solution@595b007d, org.moeaframework.core.Solution@72d1ad2e, org.moeaframework.core.Solution@2d7275fc, org.moeaframework.core.Solution@399f45b1, org.moeaframework.core.Solution@38c6f217, org.moeaframework.core.Solution@478190fc, org.moeaframework.core.Solution@79e2c065, org.moeaframework.core.Solution@3a93b025, org.moeaframework.core.Solution@35cabb2a, org.moeaframework.core.Solution@7e07db1f, org.moeaframework.core.Solution@37afeb11, org.moeaframework.core.Solution@1189dd52, org.moeaframework.core.Solution@36bc55de, org.moeaframework.core.Solution@564fabc8, org.moeaframework.core.Solution@16d04d3d, org.moeaframework.core.Solution@49ec71f8, org.moeaframework.core.Solution@6379eb, org.moeaframework.core.Solution@1d2adfbe, org.moeaframework.core.Solution@4466af20, org.moeaframework.core.Solution@5af3afd9, org.moeaframework.core.Solution@36902638, org.moeaframework.core.Solution@6d763516, org.moeaframework.core.Solution@2a798d51, org.moeaframework.core.Solution@6356695f, org.moeaframework.core.Solution@dd8ba08, org.moeaframework.core.Solution@384ad17b, org.moeaframework.core.Solution@223d2c72, org.moeaframework.core.Solution@8f4ea7c, org.moeaframework.core.Solution@436813f3, org.moeaframework.core.Solution@74fe5c40, org.moeaframework.core.Solution@44ebcd03, org.moeaframework.core.Solution@3febb011, org.moeaframework.core.Solution@10e31a9a, org.moeaframework.core.Solution@4fb61f4a, org.moeaframework.core.Solution@131774fe, org.moeaframework.core.Solution@158d2680, org.moeaframework.core.Solution@6580cfdd, org.moeaframework.core.Solution@4a94ee4]", 0.0629781482863444, 0.030520644850344752, 0.0
4300, 1.127807809, 9.98003992015968E-4, 0.1748501438953337, 0.4384782220435141, 0.01953549787664425, 0.06600453255689287, 0.15641709884283858, 100, "[org.moeaframework.core.Solution@77847718, org.moeaframework.core.Solution@7f3b84b8, org.moeaframework.core.Solution@72d1ad2e, org.moeaframework.core.Solution@57a3af25, org.moeaframework.core.Solution@478190fc, org.moeaframework.core.Solution@2b662a77, org.moeaframework.core.Solution@79e2c065, org.moeaframework.core.Solution@7f0eb4b4, org.moeaframework.core.Solution@5c33f1a9, org.moeaframework.core.Solution@35cabb2a, org.moeaframework.core.Solution@1623b78d, org.moeaframework.core.Solution@c8c12ac, org.moeaframework.core.Solution@1189dd52, org.moeaframework.core.Solution@6adbc9d, org.moeaframework.core.Solution@4550bb58, org.moeaframework.core.Solution@49ec71f8, org.moeaframework.core.Solution@36bc55de, org.moeaframework.core.Solution@384ad17b, org.moeaframework.core.Solution@4ec4f3a0, org.moeaframework.core.Solution@223191a6, org.moeaframework.core.Solution@49139829, org.moeaframework.core.Solution@6379eb, org.moeaframework.core.Solution@5af3afd9, org.moeaframework.core.Solution@9597028, org.moeaframework.core.Solution@6069db50, org.moeaframework.core.Solution@595b007d, org.moeaframework.core.Solution@4efbca5a, org.moeaframework.core.Solution@36902638, org.moeaframework.core.Solution@1b7cc17c, org.moeaframework.core.Solution@59662a0b, org.moeaframework.core.Solution@3a93b025, org.moeaframework.core.Solution@77fbd92c, org.moeaframework.core.Solution@3febb011, org.moeaframework.core.Solution@67c27493, org.moeaframework.core.Solution@74fe5c40, org.moeaframework.core.Solution@131774fe, org.moeaframework.core.Solution@7e07db1f, org.moeaframework.core.Solution@1a482e36, org.moeaframework.core.Solution@158d2680, org.moeaframework.core.Solution@4fb61f4a, org.moeaframework.core.Solution@72967906, org.moeaframework.core.Solution@5b8dfcc1]", 0.0570719754616833, 0.028541568257623513, 0.0
4400, 1.158088967, 9.98003992015968E-4, 0.1748501438953337, 0.4490716899575678, 0.03010642783436662, 0.06358242215622877, 0.14916549997763476, 100, "[org.moeaframework.core.Solution@77847718, org.moeaframework.core.Solution@7f3b84b8, org.moeaframework.core.Solution@2f9f7dcf, org.moeaframework.core.Solution@747ddf94, org.moeaframework.core.Solution@35e2d654, org.moeaframework.core.Solution@79e2c065, org.moeaframework.core.Solution@1bd4fdd, org.moeaframework.core.Solution@5c33f1a9, org.moeaframework.core.Solution@478190fc, org.moeaframework.core.Solution@55183b20, org.moeaframework.core.Solution@4f83df68, org.moeaframework.core.Solution@6cf0e0ba, org.moeaframework.core.Solution@7d8995e, org.moeaframework.core.Solution@1623b78d, org.moeaframework.core.Solution@130d63be, org.moeaframework.core.Solution@42a48628, org.moeaframework.core.Solution@49139829, org.moeaframework.core.Solution@293a5bf6, org.moeaframework.core.Solution@6069db50, org.moeaframework.core.Solution@6aeb35e6, org.moeaframework.core.Solution@c8c12ac, org.moeaframework.core.Solution@595b007d, org.moeaframework.core.Solution@5af3afd9, org.moeaframework.core.Solution@1283bb96, org.moeaframework.core.Solution@74f0ea28, org.moeaframework.core.Solution@f6efaab, org.moeaframework.core.Solution@36bc55de, org.moeaframework.core.Solution@3c19aaa5, org.moeaframework.core.Solution@3349e9bb, org.moeaframework.core.Solution@409bf450, org.moeaframework.core.Solution@38d8f54a, org.moeaframework.core.Solution@9597028, org.moeaframework.core.Solution@1a482e36, org.moeaframework.core.Solution@35cabb2a, org.moeaframework.core.Solution@49e53c76, org.moeaframework.core.Solution@351d00c0, org.moeaframework.core.Solution@36902638, org.moeaframework.core.Solution@59662a0b, org.moeaframework.core.Solution@2a3b5b47, org.moeaframework.core.Solution@55b699ef, org.moeaframework.core.Solution@72967906, org.moeaframework.core.Solution@35d019a3, org.moeaframework.core.Solution@689604d9, org.moeaframework.core.Solution@18078bef, org.moeaframework.core.Solution@158d2680, org.moeaframework.core.Solution@799f10e1, org.moeaframework.core.Solution@67c27493, org.moeaframework.core.Solution@4c371370, org.moeaframework.core.Solution@77fbd92c, org.moeaframework.core.Solution@145f66e3, org.moeaframework.core.Solution@384ad17b]", 0.05504714087767981, 0.023543661569945494, 0.0
4500, 1.1889401510000002, 9.98003992015968E-4, 0.15140033803838224, 0.46110632355349507, 0.01969524567948202, 0.05760293661908868, 0.13951195274466552, 100, "[org.moeaframework.core.Solution@3023df74, org.moeaframework.core.Solution@313ac989, org.moeaframework.core.Solution@4562e04d, org.moeaframework.core.Solution@2f9f7dcf, org.moeaframework.core.Solution@2a65fe7c, org.moeaframework.core.Solution@478190fc, org.moeaframework.core.Solution@4135c3b, org.moeaframework.core.Solution@6302bbb1, org.moeaframework.core.Solution@31304f14, org.moeaframework.core.Solution@35e2d654, org.moeaframework.core.Solution@5c33f1a9, org.moeaframework.core.Solution@34a3d150, org.moeaframework.core.Solution@2a4fb17b, org.moeaframework.core.Solution@5c6648b0, org.moeaframework.core.Solution@6f1de4c7, org.moeaframework.core.Solution@459e9125, org.moeaframework.core.Solution@7d8995e, org.moeaframework.core.Solution@128d2484, org.moeaframework.core.Solution@1bd4fdd, org.moeaframework.core.Solution@49139829, org.moeaframework.core.Solution@7cc0cdad, org.moeaframework.core.Solution@7c7b252e, org.moeaframework.core.Solution@c8c12ac, org.moeaframework.core.Solution@4d5d943d, org.moeaframework.core.Solution@368f2016, org.moeaframework.core.Solution@4c583ecf, org.moeaframework.core.Solution@692f203f, org.moeaframework.core.Solution@48f2bd5b, org.moeaframework.core.Solution@59662a0b, org.moeaframework.core.Solution@35cabb2a, org.moeaframework.core.Solution@7b2bbc3, org.moeaframework.core.Solution@a1153bc, org.moeaframework.core.Solution@1aafa419, org.moeaframework.core.Solution@1a482e36, org.moeaframework.core.Solution@47eaca72, org.moeaframework.core.Solution@55141def, org.moeaframework.core.Solution@36902638, org.moeaframework.core.Solution@55182842, org.moeaframework.core.Solution@4c371370, org.moeaframework.core.Solution@f6efaab, org.moeaframework.core.Solution@3270d194, org.moeaframework.core.Solution@689604d9, org.moeaframework.core.Solution@235834f2, org.moeaframework.core.Solution@384ad17b, org.moeaframework.core.Solution@5656be13, org.moeaframework.core.Solution@67c27493, org.moeaframework.core.Solution@4218d6a3, org.moeaframework.core.Solution@35d019a3, org.moeaframework.core.Solution@76505305, org.moeaframework.core.Solution@14cd1699, org.moeaframework.core.Solution@77888435, org.moeaframework.core.Solution@145f66e3, org.moeaframework.core.Solution@73a1e9a9, org.moeaframework.core.Solution@799f10e1]", 0.04969611552029496, 0.02247798838870577, 0.0
4600, 1.2212483040000002, 9.98003992015968E-4, 0.15140033803838224, 0.46797026030397804, 0.016717851987686574, 0.055988990480175596, 0.1353424638683034, 100, "[org.moeaframework.core.Solution@3023df74, org.moeaframework.core.Solution@71d44a3, org.moeaframework.core.Solution@7b98f307, org.moeaframework.core.Solution@4802796d, org.moeaframework.core.Solution@2a65fe7c, org.moeaframework.core.Solution@5c33f1a9, org.moeaframework.core.Solution@4562e04d, org.moeaframework.core.Solution@34123d65, org.moeaframework.core.Solution@31304f14, org.moeaframework.core.Solution@5c6648b0, org.moeaframework.core.Solution@59474f18, org.moeaframework.core.Solution@7d8995e, org.moeaframework.core.Solution@2a4fb17b, org.moeaframework.core.Solution@459e9125, org.moeaframework.core.Solution@65fb9ffc, org.moeaframework.core.Solution@4135c3b, org.moeaframework.core.Solution@6f1de4c7, org.moeaframework.core.Solution@3e694b3f, org.moeaframework.core.Solution@49139829, org.moeaframework.core.Solution@1bd4fdd, org.moeaframework.core.Solution@478190fc, org.moeaframework.core.Solution@1bb5a082, org.moeaframework.core.Solution@78691363, org.moeaframework.core.Solution@2f9f7dcf, org.moeaframework.core.Solution@c8c12ac, org.moeaframework.core.Solution@41d477ed, org.moeaframework.core.Solution@3590fc5b, org.moeaframework.core.Solution@397fbdb, org.moeaframework.core.Solution@33d512c1, org.moeaframework.core.Solution@368f2016, org.moeaframework.core.Solution@515c6049, org.moeaframework.core.Solution@4c583ecf, org.moeaframework.core.Solution@59662a0b, org.moeaframework.core.Solution@4218d6a3, org.moeaframework.core.Solution@639c2c1d, org.moeaframework.core.Solution@5fe94a96, org.moeaframework.core.Solution@443118b0, org.moeaframework.core.Solution@765d7657, org.moeaframework.core.Solution@74235045, org.moeaframework.core.Solution@7c7b252e, org.moeaframework.core.Solution@a1153bc, org.moeaframework.core.Solution@34a3d150, org.moeaframework.core.Solution@692f203f, org.moeaframework.core.Solution@689604d9, org.moeaframework.core.Solution@3270d194, org.moeaframework.core.Solution@618b19ad, org.moeaframework.core.Solution@2d3379b4, org.moeaframework.core.Solution@235834f2, org.moeaframework.core.Solution@30c15d8b, org.moeaframework.core.Solution@5656be13, org.moeaframework.core.Solution@7b2bbc3, org.moeaframework.core.Solution@35d019a3, org.moeaframework.core.Solution@5e0e82ae, org.moeaframework.core.Solution@6771beb3, org.moeaframework.core.Solution@76505305, org.moeaframework.core.Solution@36902638, org.moeaframework.core.Solution@14cd1699, org.moeaframework.core.Solution@145f66e3, org.moeaframework.core.Solution@51399530, org.moeaframework.core.Solution@4d5d943d]", 0.04835428487371052, 0.020247022304691338, 0.0
4700, 1.254356233, 9.98003992015968E-4, 0.15108193045374477, 0.47697467667365495, 0.01463507705357282, 0.05388618755241792, 0.13018939482733183, 100, "[org.moeaframework.core.Solution@6b2ea799, org.moeaframework.core.Solution@411f53a0, org.moeaframework.core.Solution@4802796d, org.moeaframework.core.Solution@2b71e916, org.moeaframework.core.Solution@7d8995e, org.moeaframework.core.Solution@36fc695d, org.moeaframework.core.Solution@28701274, org.moeaframework.core.Solution@13c9d689, org.moeaframework.core.Solution@3e694b3f, org.moeaframework.core.Solution@3754a4bf, org.moeaframework.core.Solution@4135c3b, org.moeaframework.core.Solution@62379589, org.moeaframework.core.Solution@459e9125, org.moeaframework.core.Solution@7b98f307, org.moeaframework.core.Solution@4afcd809, org.moeaframework.core.Solution@692f203f, org.moeaframework.core.Solution@2a4fb17b, org.moeaframework.core.Solution@175c2241, org.moeaframework.core.Solution@65fb9ffc, org.moeaframework.core.Solution@6f1de4c7, org.moeaframework.core.Solution@5bf0d49, org.moeaframework.core.Solution@5b7a5baa, org.moeaframework.core.Solution@1bd4fdd, org.moeaframework.core.Solution@776aec5c, org.moeaframework.core.Solution@1d296da, org.moeaframework.core.Solution@2f9f7dcf, org.moeaframework.core.Solution@7c7a06ec, org.moeaframework.core.Solution@75d4a5c2, org.moeaframework.core.Solution@557caf28, org.moeaframework.core.Solution@408d971b, org.moeaframework.core.Solution@443118b0, org.moeaframework.core.Solution@639c2c1d, org.moeaframework.core.Solution@6c6cb480, org.moeaframework.core.Solution@3c46e67a, org.moeaframework.core.Solution@59662a0b, org.moeaframework.core.Solution@59474f18, org.moeaframework.core.Solution@c8c12ac, org.moeaframework.core.Solution@c730b35, org.moeaframework.core.Solution@689604d9, org.moeaframework.core.Solution@a1153bc, org.moeaframework.core.Solution@206a70ef, org.moeaframework.core.Solution@292b08d6, org.moeaframework.core.Solution@34123d65, org.moeaframework.core.Solution@22555ebf, org.moeaframework.core.Solution@31304f14, org.moeaframework.core.Solution@36ebc363, org.moeaframework.core.Solution@5e0e82ae, org.moeaframework.core.Solution@49139829, org.moeaframework.core.Solution@618b19ad, org.moeaframework.core.Solution@235834f2, org.moeaframework.core.Solution@45752059, org.moeaframework.core.Solution@34e9fd99, org.moeaframework.core.Solution@3c41ed1d, org.moeaframework.core.Solution@54d9d12d, org.moeaframework.core.Solution@38425407, org.moeaframework.core.Solution@6771beb3, org.moeaframework.core.Solution@36902638, org.moeaframework.core.Solution@515c6049, org.moeaframework.core.Solution@7b2bbc3, org.moeaframework.core.Solution@43bc63a3, org.moeaframework.core.Solution@368f2016, org.moeaframework.core.Solution@30c15d8b, org.moeaframework.core.Solution@702657cc, org.moeaframework.core.Solution@51399530, org.moeaframework.core.Solution@765d7657, org.moeaframework.core.Solution@4d5d943d]", 0.046588271713582374, 0.01829864172930975, 0.0
4800, 1.2897381970000001, 9.98003992015968E-4, 0.14758888515780177, 0.48351753545474824, 0.015044953480666564, 0.05186759096226625, 0.1252564592477638, 100, "[org.moeaframework.core.Solution@411f53a0, org.moeaframework.core.Solution@6a6cb05c, org.moeaframework.core.Solution@40a4337a, org.moeaframework.core.Solution@4802796d, org.moeaframework.core.Solution@6025e1b6, org.moeaframework.core.Solution@13c9d689, org.moeaframework.core.Solution@22ff4249, org.moeaframework.core.Solution@2d1ef81a, org.moeaframework.core.Solution@4c402120, org.moeaframework.core.Solution@6f1de4c7, org.moeaframework.core.Solution@3e694b3f, org.moeaframework.core.Solution@327514f, org.moeaframework.core.Solution@34123d65, org.moeaframework.core.Solution@28701274, org.moeaframework.core.Solution@5b12b668, org.moeaframework.core.Solution@36ebc363, org.moeaframework.core.Solution@1165b38, org.moeaframework.core.Solution@4c12331b, org.moeaframework.core.Solution@2a4fb17b, org.moeaframework.core.Solution@4afcd809, org.moeaframework.core.Solution@7586beff, org.moeaframework.core.Solution@175c2241, org.moeaframework.core.Solution@459e9125, org.moeaframework.core.Solution@3b69e7d1, org.moeaframework.core.Solution@815b41f, org.moeaframework.core.Solution@36fc695d, org.moeaframework.core.Solution@5542c4ed, org.moeaframework.core.Solution@49139829, org.moeaframework.core.Solution@7b98f307, org.moeaframework.core.Solution@1573f9fc, org.moeaframework.core.Solution@1d296da, org.moeaframework.core.Solution@7c7a06ec, org.moeaframework.core.Solution@6150c3ec, org.moeaframework.core.Solution@44c03695, org.moeaframework.core.Solution@5b7a5baa, org.moeaframework.core.Solution@7e6f74c, org.moeaframework.core.Solution@a1153bc, org.moeaframework.core.Solution@31304f14, org.moeaframework.core.Solution@dd05255, org.moeaframework.core.Solution@2b71e916, org.moeaframework.core.Solution@6a78afa0, org.moeaframework.core.Solution@2f4948e4, org.moeaframework.core.Solution@1f2586d6, org.moeaframework.core.Solution@10683d9d, org.moeaframework.core.Solution@22555ebf, org.moeaframework.core.Solution@6771beb3, org.moeaframework.core.Solution@235834f2, org.moeaframework.core.Solution@3fc2959f, org.moeaframework.core.Solution@34e9fd99, org.moeaframework.core.Solution@38425407, org.moeaframework.core.Solution@51399530, org.moeaframework.core.Solution@59474f18, org.moeaframework.core.Solution@5aa9e4eb, org.moeaframework.core.Solution@515c6049, org.moeaframework.core.Solution@6989da5e, org.moeaframework.core.Solution@3c46e67a, org.moeaframework.core.Solution@385c9627, org.moeaframework.core.Solution@292b08d6, org.moeaframework.core.Solution@43bc63a3, org.moeaframework.core.Solution@368f2016, org.moeaframework.core.Solution@30c15d8b, org.moeaframework.core.Solution@7b2bbc3, org.moeaframework.core.Solution@702657cc, org.moeaframework.core.Solution@4d5d943d]", 0.044856467901154606, 0.01787059983631939, 0.0
4900, 1.32381856, 9.98003992015968E-4, 0.12327116679216053, 0.49273667103608665, 0.017864520350392727, 0.04692313526679259, 0.11448566423709483, 100, "[org.moeaframework.core.Solution@411f53a0, org.moeaframework.core.Solution@139982de, org.moeaframework.core.Solution@682b2fa, org.moeaframework.core.Solution@217ed35e, org.moeaframework.core.Solution@4802796d, org.moeaframework.core.Solution@7dcf94f8, org.moeaframework.core.Solution@229f66ed, org.moeaframework.core.Solution@5542c4ed, org.moeaframework.core.Solution@6a6cb05c, org.moeaframework.core.Solution@31190526, org.moeaframework.core.Solution@662ac478, org.moeaframework.core.Solution@6743e411, org.moeaframework.core.Solution@3eb25e1a, org.moeaframework.core.Solution@327514f, org.moeaframework.core.Solution@477b4cdf, org.moeaframework.core.Solution@77c2494c, org.moeaframework.core.Solution@f5958c9, org.moeaframework.core.Solution@28701274, org.moeaframework.core.Solution@3b69e7d1, org.moeaframework.core.Solution@1165b38, org.moeaframework.core.Solution@233795b6, org.moeaframework.core.Solution@4c12331b, org.moeaframework.core.Solution@3eb738bb, org.moeaframework.core.Solution@5bda8e08, org.moeaframework.core.Solution@7e6f74c, org.moeaframework.core.Solution@1e800aaa, org.moeaframework.core.Solution@185a6e9, org.moeaframework.core.Solution@a1153bc, org.moeaframework.core.Solution@2a4fb17b, org.moeaframework.core.Solution@1573f9fc, org.moeaframework.core.Solution@44c03695, org.moeaframework.core.Solution@6150c3ec, org.moeaframework.core.Solution@5b7a5baa, org.moeaframework.core.Solution@6f03482, org.moeaframework.core.Solution@dd05255, org.moeaframework.core.Solution@2b71e916, org.moeaframework.core.Solution@9d5509a, org.moeaframework.core.Solution@179ece50, org.moeaframework.core.Solution@3b0090a4, org.moeaframework.core.Solution@6a78afa0, org.moeaframework.core.Solution@2f4948e4, org.moeaframework.core.Solution@10683d9d, org.moeaframework.core.Solution@22555ebf, org.moeaframework.core.Solution@3cd3e762, org.moeaframework.core.Solution@1fa121e2, org.moeaframework.core.Solution@6771beb3, org.moeaframework.core.Solution@3fc2959f, org.moeaframework.core.Solution@6989da5e, org.moeaframework.core.Solution@34e9fd99, org.moeaframework.core.Solution@515c6049, org.moeaframework.core.Solution@38425407, org.moeaframework.core.Solution@7eac9008, org.moeaframework.core.Solution@51399530, org.moeaframework.core.Solution@4116aac9, org.moeaframework.core.Solution@459e9125, org.moeaframework.core.Solution@3c46e67a, org.moeaframework.core.Solution@292b08d6, org.moeaframework.core.Solution@30c15d8b, org.moeaframework.core.Solution@7b2bbc3, org.moeaframework.core.Solution@702657cc, org.moeaframework.core.Solution@31304f14, org.moeaframework.core.Solution@43bc63a3, org.moeaframework.core.Solution@6f1de4c7, org.moeaframework.core.Solution@385c9627, org.moeaframework.core.Solution@62ddbd7e, org.moeaframework.core.Solution@4d5d943d]", 0.04039029869521649, 0.01681239950838973, 0.0
5000, 1.3584063370000001, 9.98003992015968E-4, 0.12327116679216053, 0.5014642657508305, 0.013459148181618969, 0.04463681976548323, 0.10847648918268266, 100, "[org.moeaframework.core.Solution@139982de, org.moeaframework.core.Solution@74e52ef6, org.moeaframework.core.Solution@6ed3ccb2, org.moeaframework.core.Solution@1a677343, org.moeaframework.core.Solution@15de0b3c, org.moeaframework.core.Solution@217ed35e, org.moeaframework.core.Solution@489115ef, org.moeaframework.core.Solution@3857f613, org.moeaframework.core.Solution@233795b6, org.moeaframework.core.Solution@28701274, org.moeaframework.core.Solution@198b6731, org.moeaframework.core.Solution@3eb25e1a, org.moeaframework.core.Solution@662ac478, org.moeaframework.core.Solution@477b4cdf, org.moeaframework.core.Solution@229f66ed, org.moeaframework.core.Solution@682b2fa, org.moeaframework.core.Solution@7c6908d7, org.moeaframework.core.Solution@3c9754d8, org.moeaframework.core.Solution@3bf7ca37, org.moeaframework.core.Solution@79079097, org.moeaframework.core.Solution@4d1c00d0, org.moeaframework.core.Solution@4b2bac3f, org.moeaframework.core.Solution@4e08711f, org.moeaframework.core.Solution@5b7a5baa, org.moeaframework.core.Solution@bcec361, org.moeaframework.core.Solution@26794848, org.moeaframework.core.Solution@f5958c9, org.moeaframework.core.Solution@302552ec, org.moeaframework.core.Solution@3d285d7e, org.moeaframework.core.Solution@40005471, org.moeaframework.core.Solution@2cd76f31, org.moeaframework.core.Solution@367ffa75, org.moeaframework.core.Solution@49438269, org.moeaframework.core.Solution@6150c3ec, org.moeaframework.core.Solution@ba2f4ec, org.moeaframework.core.Solution@1c1bbc4e, org.moeaframework.core.Solution@44c03695, org.moeaframework.core.Solution@185a6e9, org.moeaframework.core.Solution@55fe41ea, org.moeaframework.core.Solution@fbd1f6, org.moeaframework.core.Solution@4c12331b, org.moeaframework.core.Solution@1ce24091, org.moeaframework.core.Solution@2b71e916, org.moeaframework.core.Solution@6a78afa0, org.moeaframework.core.Solution@7dcf94f8, org.moeaframework.core.Solution@9d5509a, org.moeaframework.core.Solution@5dda768f, org.moeaframework.core.Solution@1e800aaa, org.moeaframework.core.Solution@7a8c8dcf, org.moeaframework.core.Solution@10683d9d, org.moeaframework.core.Solution@22555ebf, org.moeaframework.core.Solution@3cd3e762, org.moeaframework.core.Solution@1fa121e2, org.moeaframework.core.Solution@515c6049, org.moeaframework.core.Solution@24269709, org.moeaframework.core.Solution@51399530, org.moeaframework.core.Solution@4116aac9, org.moeaframework.core.Solution@2aceadd4, org.moeaframework.core.Solution@459e9125, org.moeaframework.core.Solution@6f03482, org.moeaframework.core.Solution@3c46e67a, org.moeaframework.core.Solution@24aed80c, org.moeaframework.core.Solution@dd05255, org.moeaframework.core.Solution@30c15d8b, org.moeaframework.core.Solution@3a52dba3, org.moeaframework.core.Solution@3b69e7d1, org.moeaframework.core.Solution@31304f14, org.moeaframework.core.Solution@43bc63a3, org.moeaframework.core.Solution@62ddbd7e, org.moeaframework.core.Solution@385c9627, org.moeaframework.core.Solution@4d5d943d]", 0.03849820418073013, 0.01597936038331818, 0.0
