NFE, Elapsed Time, R1Indicator, AdditiveEpsilonIndicator, Hypervolume, Spacing, R3Indicator, InvertedGenerationalDistance, Population Size, Approximation Set, R2Indicator, GenerationalDistance, Contribution
1100, 0.088179928, 0.0, 0.8281086785582664, 0.0, 0.09094896660179201, 0.31919337257468117, 0.6506296494999279, 100, "[org.moeaframework.core.Solution@3b7b05a8, org.moeaframework.core.Solution@3d36dff4, org.moeaframework.core.Solution@7abe27bf, org.moeaframework.core.Solution@5b94ccbc, org.moeaframework.core.Solution@67403656, org.moeaframework.core.Solution@38a1c423, org.moeaframework.core.Solution@336365bc, org.moeaframework.core.Solution@6c298dc, org.moeaframework.core.Solution@38eb2fb0, org.moeaframework.core.Solution@4567e53d, org.moeaframework.core.Solution@7351a16e, org.moeaframework.core.Solution@28a6301f, org.moeaframework.core.Solution@5bb7643d, org.moeaframework.core.Solution@3ac04654, org.moeaframework.core.Solution@d8948cd, org.moeaframework.core.Solution@3e7dfd44, org.moeaframework.core.Solution@1ba05e38, org.moeaframework.core.Solution@4074023c, org.moeaframework.core.Solution@6b760460, org.moeaframework.core.Solution@3ed0918d, org.moeaframework.core.Solution@5e268ce6, org.moeaframework.core.Solution@66ec9390, org.moeaframework.core.Solution@2c306a57, org.moeaframework.core.Solution@2098d37d]", 0.26964596027815557, 0.19930764531604114, 0.0
1200, 0.09663503400000001, 0.0, 0.8281086785582664, 0.014181359224220013, 0.07924476471704826, 0.30753988787494113, 0.621687169631335, 100, "[org.moeaframework.core.Solution@3d36dff4, org.moeaframework.core.Solution@6e91893, org.moeaframework.core.Solution@3c0fbd3a, org.moeaframework.core.Solution@562457e1, org.moeaframework.core.Solution@7abe27bf, org.moeaframework.core.Solution@54562ea6, org.moeaframework.core.Solution@1a35993f, org.moeaframework.core.Solution@5b12012e, org.moeaframework.core.Solution@2f7dcef2, org.moeaframework.core.Solution@38eb2fb0, org.moeaframework.core.Solution@3e7dfd44, org.moeaframework.core.Solution@4a3be6a5, org.moeaframework.core.Solution@336365bc, org.moeaframework.core.Solution@7cf162bc, org.moeaframework.core.Solution@3721177d, org.moeaframework.core.Solution@6b760460, org.moeaframework.core.Solution@766a4535, org.moeaframework.core.Solution@63718b93, org.moeaframework.core.Solution@3ac04654, org.moeaframework.core.Solution@14e2e1c3, org.moeaframework.core.Solution@2b4786dd, org.moeaframework.core.Solution@f202d6d, org.moeaframework.core.Solution@1ba05e38, org.moeaframework.core.Solution@60e21209, org.moeaframework.core.Solution@630d1b2f, org.moeaframework.core.Solution@746b18fd]", 0.2603919573722754, 0.15525588328154988, 0.0
1300, 0.105161288, 0.0, 0.6624636637622773, 0.015509124973441412, 0.06898909002400365, 0.19688631082859745, 0.5779120926535197, 100, "[org.moeaframework.core.Solution@7a2e0858, org.moeaframework.core.Solution@aac3f4e, org.moeaframework.core.Solution@562457e1, org.moeaframework.core.Solution@1f38957, org.moeaframework.core.Solution@2df3c564, org.moeaframework.core.Solution@2715644a, org.moeaframework.core.Solution@4c2869a9, org.moeaframework.core.Solution@518cf84a, org.moeaframework.core.Solution@62e7dffa, org.moeaframework.core.Solution@6edcd0d8, org.moeaframework.core.Solution@6136998b, org.moeaframework.core.Solution@57ce634f, org.moeaframework.core.Solution@b8a7e43, org.moeaframework.core.Solution@63718b93, org.moeaframework.core.Solution@7cf162bc, org.moeaframework.core.Solution@1a35993f, org.moeaframework.core.Solution@35835fa, org.moeaframework.core.Solution@56f71edb, org.moeaframework.core.Solution@7207cb51, org.moeaframework.core.Solution@2a27cb34, org.moeaframework.core.Solution@2b4786dd, org.moeaframework.core.Solution@6892cc6f, org.moeaframework.core.Solution@6fd1660, org.moeaframework.core.Solution@60e21209, org.moeaframework.core.Solution@38eb2fb0, org.moeaframework.core.Solution@1ba05e38, org.moeaframework.core.Solution@630d1b2f, org.moeaframework.core.Solution@746b18fd]", 0.16570190464337298, 0.14598074884140394, 0.0
1400, 0.11341456800000001, 0.0, 0.6624636637622773, 0.04510931841115646, 0.12460677011476946, 0.18170959728241856, 0.5317924068387803, 100, "[org.moeaframework.core.Solution@7a2e0858, org.moeaframework.core.Solution@aac3f4e, org.moeaframework.core.Solution@4a6c18ad, org.moeaframework.core.Solution@5e8604bf, org.moeaframework.core.Solution@20095ab4, org.moeaframework.core.Solution@4e2916c3, org.moeaframework.core.Solution@64aad6db, org.moeaframework.core.Solution@ae7950d, org.moeaframework.core.Solution@60d1b21f, org.moeaframework.core.Solution@56f71edb, org.moeaframework.core.Solution@66c83fc8, org.moeaframework.core.Solution@7cf162bc, org.moeaframework.core.Solution@546621c4, org.moeaframework.core.Solution@621f89b8, org.moeaframework.core.Solution@f339eae, org.moeaframework.core.Solution@2822c6ff, org.moeaframework.core.Solution@1f38957, org.moeaframework.core.Solution@b8a7e43, org.moeaframework.core.Solution@2a27cb34, org.moeaframework.core.Solution@4dafba3e, org.moeaframework.core.Solution@53e3a87a, org.moeaframework.core.Solution@35835fa, org.moeaframework.core.Solution@40368a46, org.moeaframework.core.Solution@7e9da981, org.moeaframework.core.Solution@562457e1]", 0.15383567115996122, 0.1413839376463078, 0.0
1500, 0.121637269, 0.0, 0.6115833041543939, 0.04749473089522864, 0.12312076514833956, 0.1519053435395181, 0.5125827454831768, 100, "[org.moeaframework.core.Solution@4ed38226, org.moeaframework.core.Solution@3d43fe, org.moeaframework.core.Solution@74ad8d05, org.moeaframework.core.Solution@66c83fc8, org.moeaframework.core.Solution@4a6c18ad, org.moeaframework.core.Solution@ae7950d, org.moeaframework.core.Solution@676ff3b0, org.moeaframework.core.Solution@60d1b21f, org.moeaframework.core.Solution@4e2916c3, org.moeaframework.core.Solution@35ff8fc9, org.moeaframework.core.Solution@56f71edb, org.moeaframework.core.Solution@5fb7183b, org.moeaframework.core.Solution@476a736d, org.moeaframework.core.Solution@f339eae, org.moeaframework.core.Solution@2a27cb34, org.moeaframework.core.Solution@5e8604bf, org.moeaframework.core.Solution@5f80fa43, org.moeaframework.core.Solution@16c8b7bd, org.moeaframework.core.Solution@64aad6db, org.moeaframework.core.Solution@621f89b8, org.moeaframework.core.Solution@7159139f, org.moeaframework.core.Solution@65bcf7c2, org.moeaframework.core.Solution@3db64bd4]", 0.127656083569324, 0.1334704386786699, 0.0
1600, 0.129838972, 0.0, 0.6115833041543939, 0.05526089234714537, 0.09815859465266005, 0.14621762502929717, 0.48895004973037676, 100, "[org.moeaframework.core.Solution@4ed38226, org.moeaframework.core.Solution@6e106680, org.moeaframework.core.Solution@74ad8d05, org.moeaframework.core.Solution@576c5536, org.moeaframework.core.Solution@55ecbafe, org.moeaframework.core.Solution@5a8ba37c, org.moeaframework.core.Solution@37c2eacb, org.moeaframework.core.Solution@232cce0, org.moeaframework.core.Solution@32b9bd12, org.moeaframework.core.Solution@60d1b21f, org.moeaframework.core.Solution@56f71edb, org.moeaframework.core.Solution@f339eae, org.moeaframework.core.Solution@352e787a, org.moeaframework.core.Solution@5f80fa43, org.moeaframework.core.Solution@159a48a6, org.moeaframework.core.Solution@64aad6db, org.moeaframework.core.Solution@15bc339, org.moeaframework.core.Solution@2a27cb34, org.moeaframework.core.Solution@7e75bf2d, org.moeaframework.core.Solution@385ef531, org.moeaframework.core.Solution@7fc645e4, org.moeaframework.core.Solution@65bcf7c2, org.moeaframework.core.Solution@205b132e, org.moeaframework.core.Solution@3db64bd4]", 0.12304415177007078, 0.12162286349236677, 0.0
1700, 0.13794028, 0.0, 0.5524074585549835, 0.06687404914071618, 0.09621396591406219, 0.11274267874481679, 0.4575407917958596, 100, "[org.moeaframework.core.Solution@6e106680, org.moeaframework.core.Solution@73044cdf, org.moeaframework.core.Solution@3cbcd8f3, org.moeaframework.core.Solution@719843e5, org.moeaframework.core.Solution@55ecbafe, org.moeaframework.core.Solution@74ad8d05, org.moeaframework.core.Solution@9a2ec9b, org.moeaframework.core.Solution@576c5536, org.moeaframework.core.Solution@58112bc4, org.moeaframework.core.Solution@2301b75, org.moeaframework.core.Solution@3104f7bd, org.moeaframework.core.Solution@2f5c1332, org.moeaframework.core.Solution@352e787a, org.moeaframework.core.Solution@7ec25216, org.moeaframework.core.Solution@5a8ba37c, org.moeaframework.core.Solution@7cab1508, org.moeaframework.core.Solution@6a84bc3f, org.moeaframework.core.Solution@258ee7de, org.moeaframework.core.Solution@64aad6db, org.moeaframework.core.Solution@4930539b, org.moeaframework.core.Solution@f339eae, org.moeaframework.core.Solution@385ef531, org.moeaframework.core.Solution@6d171ce0]", 0.09395320011751973, 0.12475860642153566, 0.0
1800, 0.146497921, 0.0, 0.5524074585549835, 0.07487437297684657, 0.09763747790251272, 0.10425591899035046, 0.42220111023738044, 100, "[org.moeaframework.core.Solution@73044cdf, org.moeaframework.core.Solution@22bd2039, org.moeaframework.core.Solution@74ad8d05, org.moeaframework.core.Solution@3cbcd8f3, org.moeaframework.core.Solution@705f83a7, org.moeaframework.core.Solution@3bb8aabc, org.moeaframework.core.Solution@6e1d4137, org.moeaframework.core.Solution@256a1825, org.moeaframework.core.Solution@29a4f594, org.moeaframework.core.Solution@57b75756, org.moeaframework.core.Solution@5327a06e, org.moeaframework.core.Solution@2679311f, org.moeaframework.core.Solution@7ec25216, org.moeaframework.core.Solution@287f7811, org.moeaframework.core.Solution@352e787a, org.moeaframework.core.Solution@451f87af, org.moeaframework.core.Solution@2b556bb2, org.moeaframework.core.Solution@44cb460e, org.moeaframework.core.Solution@17271176, org.moeaframework.core.Solution@2e3cdec2, org.moeaframework.core.Solution@2e34384c, org.moeaframework.core.Solution@3051e0b2, org.moeaframework.core.Solution@258ee7de, org.moeaframework.core.Solution@385ef531]", 0.08706245871109808, 0.11273883980479323, 0.0
1900, 0.155185117, 0.07584830339321358, 0.494809301239355, 0.08779003840703631, 0.11585127449682629, 0.08280613212075683, 0.39183370303166337, 100, "[org.moeaframework.core.Solution@22bd2039, org.moeaframework.core.Solution@1f52eb6f, org.moeaframework.core.Solution@3cbcd8f3, org.moeaframework.core.Solution@57d0fc89, org.moeaframework.core.Solution@58294867, org.moeaframework.core.Solution@67c277a0, org.moeaframework.core.Solution@6fc3e1a4, org.moeaframework.core.Solution@57b75756, org.moeaframework.core.Solution@3fa76c61, org.moeaframework.core.Solution@29a4f594, org.moeaframework.core.Solution@2d5f7182, org.moeaframework.core.Solution@59546cfe, org.moeaframework.core.Solution@29ea78b1, org.moeaframework.core.Solution@74ad8d05, org.moeaframework.core.Solution@2d2acd89, org.moeaframework.core.Solution@7baf6acf, org.moeaframework.core.Solution@1e6dad8, org.moeaframework.core.Solution@7b3315a5, org.moeaframework.core.Solution@2e3cdec2, org.moeaframework.core.Solution@8ed9cf, org.moeaframework.core.Solution@f72203, org.moeaframework.core.Solution@377008df, org.moeaframework.core.Solution@540dbda9, org.moeaframework.core.Solution@22bb5646, org.moeaframework.core.Solution@1be59f28, org.moeaframework.core.Solution@352e787a, org.moeaframework.core.Solution@44cb460e, org.moeaframework.core.Solution@385ef531]", 0.06791538292716726, 0.1013315869565183, 0.0
2000, 0.164501971, 0.10578842315369262, 0.476134863530123, 0.0945386153377504, 0.03959655508002311, 0.07477968831264437, 0.3790867780718407, 100, "[org.moeaframework.core.Solution@2ce45a7b, org.moeaframework.core.Solution@153d4abb, org.moeaframework.core.Solution@6d4c273c, org.moeaframework.core.Solution@5a67e962, org.moeaframework.core.Solution@545e57d7, org.moeaframework.core.Solution@2bc9a775, org.moeaframework.core.Solution@27b000f7, org.moeaframework.core.Solution@42f9c19a, org.moeaframework.core.Solution@64bfd6fd, org.moeaframework.core.Solution@2ab2710, org.moeaframework.core.Solution@74ad8d05, org.moeaframework.core.Solution@253b380a, org.moeaframework.core.Solution@58294867, org.moeaframework.core.Solution@29c2c826, org.moeaframework.core.Solution@3350ebdd, org.moeaframework.core.Solution@540dbda9, org.moeaframework.core.Solution@3fa76c61, org.moeaframework.core.Solution@6818d900, org.moeaframework.core.Solution@149f5761, org.moeaframework.core.Solution@2ba33e2c, org.moeaframework.core.Solution@29ea78b1, org.moeaframework.core.Solution@1f193686, org.moeaframework.core.Solution@7baf6acf, org.moeaframework.core.Solution@8ed9cf, org.moeaframework.core.Solution@31e72cbc, org.moeaframework.core.Solution@f72203, org.moeaframework.core.Solution@352e787a, org.moeaframework.core.Solution@5fad41be, org.moeaframework.core.Solution@385ef531, org.moeaframework.core.Solution@67c277a0, org.moeaframework.core.Solution@6dcd5639, org.moeaframework.core.Solution@44cb460e]", 0.06090237442979285, 0.09174818804768238, 0.0
2100, 0.17411251400000002, 0.2435129740518962, 0.4608266993515332, 0.13409281064440717, 0.03851295433321015, 0.057354471632856084, 0.3491994002796519, 100, "[org.moeaframework.core.Solution@153d4abb, org.moeaframework.core.Solution@3b36e000, org.moeaframework.core.Solution@333cb916, org.moeaframework.core.Solution@629ae7e, org.moeaframework.core.Solution@1d25c1c, org.moeaframework.core.Solution@de88ac6, org.moeaframework.core.Solution@5bca7664, org.moeaframework.core.Solution@105b693d, org.moeaframework.core.Solution@2ab2710, org.moeaframework.core.Solution@3fae596, org.moeaframework.core.Solution@4a0df195, org.moeaframework.core.Solution@42fcc7e6, org.moeaframework.core.Solution@9255c05, org.moeaframework.core.Solution@3350ebdd, org.moeaframework.core.Solution@58294867, org.moeaframework.core.Solution@5da7cee2, org.moeaframework.core.Solution@78830d9a, org.moeaframework.core.Solution@5ce4369b, org.moeaframework.core.Solution@7f829c76, org.moeaframework.core.Solution@74ad8d05, org.moeaframework.core.Solution@1cb19dba, org.moeaframework.core.Solution@7c3ebc6b, org.moeaframework.core.Solution@1931d99, org.moeaframework.core.Solution@8ed9cf, org.moeaframework.core.Solution@6a9950f1, org.moeaframework.core.Solution@7ad54c55, org.moeaframework.core.Solution@5a67e962, org.moeaframework.core.Solution@149f5761, org.moeaframework.core.Solution@67c277a0, org.moeaframework.core.Solution@73017a80, org.moeaframework.core.Solution@6ae7deac, org.moeaframework.core.Solution@2ce45a7b, org.moeaframework.core.Solution@6dcd5639, org.moeaframework.core.Solution@6818d900, org.moeaframework.core.Solution@44cb460e, org.moeaframework.core.Solution@385ef531]", 0.04686364616966465, 0.08367179234269329, 0.0
2200, 0.182752305, 0.26746506986027946, 0.45773734890348733, 0.13741456520862116, 0.04634081907093357, 0.05458319496784407, 0.34301531429176374, 100, "[org.moeaframework.core.Solution@4a5905d9, org.moeaframework.core.Solution@1a3e5f23, org.moeaframework.core.Solution@6293e39e, org.moeaframework.core.Solution@1d25c1c, org.moeaframework.core.Solution@365553de, org.moeaframework.core.Solution@34a0ef00, org.moeaframework.core.Solution@629ae7e, org.moeaframework.core.Solution@5c0f79f0, org.moeaframework.core.Solution@5bca7664, org.moeaframework.core.Solution@21fdfefc, org.moeaframework.core.Solution@3daa82be, org.moeaframework.core.Solution@ec1b2e4, org.moeaframework.core.Solution@29a69a35, org.moeaframework.core.Solution@67e28be3, org.moeaframework.core.Solution@9255c05, org.moeaframework.core.Solution@3350ebdd, org.moeaframework.core.Solution@e344ad3, org.moeaframework.core.Solution@de18f63, org.moeaframework.core.Solution@6a9950f1, org.moeaframework.core.Solution@1cb19dba, org.moeaframework.core.Solution@7c3ebc6b, org.moeaframework.core.Solution@108bdbd8, org.moeaframework.core.Solution@4a0df195, org.moeaframework.core.Solution@44cb460e, org.moeaframework.core.Solution@5a67e962, org.moeaframework.core.Solution@73017a80, org.moeaframework.core.Solution@78830d9a, org.moeaframework.core.Solution@385ef531]", 0.0445093611230587, 0.08444113769174243, 0.0
2300, 0.19231291, 0.3183632734530938, 0.4029248652941329, 0.1460970188748229, 0.03708350674929581, 0.049961294897283175, 0.3289064328012371, 100, "[org.moeaframework.core.Solution@6345e7b9, org.moeaframework.core.Solution@4f8b4bd0, org.moeaframework.core.Solution@4e904fd5, org.moeaframework.core.Solution@b18c4, org.moeaframework.core.Solution@4cbf4f53, org.moeaframework.core.Solution@597f48df, org.moeaframework.core.Solution@15dd5ac2, org.moeaframework.core.Solution@4d48bd85, org.moeaframework.core.Solution@7bbbb6a8, org.moeaframework.core.Solution@58a120b0, org.moeaframework.core.Solution@29a69a35, org.moeaframework.core.Solution@3daa82be, org.moeaframework.core.Solution@27d57a2c, org.moeaframework.core.Solution@ec1b2e4, org.moeaframework.core.Solution@de18f63, org.moeaframework.core.Solution@2ff95fc6, org.moeaframework.core.Solution@1d25c1c, org.moeaframework.core.Solution@9d1a267, org.moeaframework.core.Solution@44cb460e, org.moeaframework.core.Solution@58a4a74d, org.moeaframework.core.Solution@54aca26f, org.moeaframework.core.Solution@6a9950f1, org.moeaframework.core.Solution@314ed053, org.moeaframework.core.Solution@67e28be3, org.moeaframework.core.Solution@35088e87, org.moeaframework.core.Solution@486bc9a4, org.moeaframework.core.Solution@7965a51c, org.moeaframework.core.Solution@3350ebdd, org.moeaframework.core.Solution@21fdfefc, org.moeaframework.core.Solution@73017a80, org.moeaframework.core.Solution@3eee3e2b, org.moeaframework.core.Solution@4f63e3c7, org.moeaframework.core.Solution@59532566, org.moeaframework.core.Solution@dca2615, org.moeaframework.core.Solution@421a4ee1, org.moeaframework.core.Solution@4a0df195, org.moeaframework.core.Solution@1237e0be]", 0.040625070757679405, 0.0636523315214044, 0.0
